volume,0,2,5,7,10,15,20,30,50
0m3,0,0,31.46853147,76.92307692,87.41258741,93.00699301,94.40559441,74.82517483,14.68531469
750m3,0,0,30.76923077,76.92307692,87.41258741,93.00699301,94.40559441,74.82517483,14.68531469
1500m3,0,0,30.76923077,76.92307692,87.41258741,93.00699301,94.40559441,74.82517483,14.68531469
2250m3,0,0,30.76923077,76.92307692,87.41258741,93.00699301,94.40559441,74.82517483,15.38461538
3000m3,0,0,30.76923077,76.92307692,87.41258741,93.00699301,94.40559441,74.82517483,15.38461538
3750m3,0,0,30.76923077,76.92307692,87.41258741,93.00699301,94.40559441,74.82517483,15.38461538
6000m3,0,0,30.76923077,76.92307692,87.41258741,93.00699301,94.40559441,74.82517483,16.08391608
